code,title,section,table,source
0Q9L3ZZ,"Drainage of Tarsal, Right, Percutaneous Approach",0,0Q9,tables
0Q9L4ZX,"Drainage of Tarsal, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9L4ZZ,"Drainage of Tarsal, Right, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9M0ZX,"Drainage of Tarsal, Left, Open Approach (Diagnostic)",0,0Q9,tables
0Q9M0ZZ,"Drainage of Tarsal, Left, Open Approach",0,0Q9,tables
0Q9M3ZX,"Drainage of Tarsal, Left, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9M3ZZ,"Drainage of Tarsal, Left, Percutaneous Approach",0,0Q9,tables
0Q9M4ZX,"Drainage of Tarsal, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9M4ZZ,"Drainage of Tarsal, Left, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9N0ZX,"Drainage of Metatarsal, Right, Open Approach (Diagnostic)",0,0Q9,tables
0Q9N0ZZ,"Drainage of Metatarsal, Right, Open Approach",0,0Q9,tables
0Q9N3ZX,"Drainage of Metatarsal, Right, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9N3ZZ,"Drainage of Metatarsal, Right, Percutaneous Approach",0,0Q9,tables
0Q9N4ZX,"Drainage of Metatarsal, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9N4ZZ,"Drainage of Metatarsal, Right, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9P0ZX,"Drainage of Metatarsal, Left, Open Approach (Diagnostic)",0,0Q9,tables
0Q9P0ZZ,"Drainage of Metatarsal, Left, Open Approach",0,0Q9,tables
0Q9P3ZX,"Drainage of Metatarsal, Left, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9P3ZZ,"Drainage of Metatarsal, Left, Percutaneous Approach",0,0Q9,tables
0Q9P4ZX,"Drainage of Metatarsal, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9P4ZZ,"Drainage of Metatarsal, Left, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9Q0ZX,"Drainage of Toe Phalanx, Right, Open Approach (Diagnostic)",0,0Q9,tables
0Q9Q0ZZ,"Drainage of Toe Phalanx, Right, Open Approach",0,0Q9,tables
0Q9Q3ZX,"Drainage of Toe Phalanx, Right, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9Q3ZZ,"Drainage of Toe Phalanx, Right, Percutaneous Approach",0,0Q9,tables
0Q9Q4ZX,"Drainage of Toe Phalanx, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9Q4ZZ,"Drainage of Toe Phalanx, Right, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9R0ZX,"Drainage of Toe Phalanx, Left, Open Approach (Diagnostic)",0,0Q9,tables
0Q9R0ZZ,"Drainage of Toe Phalanx, Left, Open Approach",0,0Q9,tables
0Q9R3ZX,"Drainage of Toe Phalanx, Left, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9R3ZZ,"Drainage of Toe Phalanx, Left, Percutaneous Approach",0,0Q9,tables
0Q9R4ZX,"Drainage of Toe Phalanx, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9R4ZZ,"Drainage of Toe Phalanx, Left, Percutaneous Endoscopic Approach",0,0Q9,tables
0Q9S0ZX,"Drainage of Coccyx, Open Approach (Diagnostic)",0,0Q9,tables
0Q9S0ZZ,"Drainage of Coccyx, Open Approach",0,0Q9,tables
0Q9S3ZX,"Drainage of Coccyx, Percutaneous Approach (Diagnostic)",0,0Q9,tables
0Q9S3ZZ,"Drainage of Coccyx, Percutaneous Approach",0,0Q9,tables
0Q9S4ZX,"Drainage of Coccyx, Percutaneous Endoscopic Approach (Diagnostic)",0,0Q9,tables
0Q9S4ZZ,"Drainage of Coccyx, Percutaneous Endoscopic Approach",0,0Q9,tables
0QB00ZX,"Excision of Lumbar Vertebra, Open Approach (Diagnostic)",0,0QB,tables
0QB00ZZ,"Excision of Lumbar Vertebra, Open Approach",0,0QB,tables
0QB03ZX,"Excision of Lumbar Vertebra, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB03ZZ,"Excision of Lumbar Vertebra, Percutaneous Approach",0,0QB,tables
0QB04ZX,"Excision of Lumbar Vertebra, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB04ZZ,"Excision of Lumbar Vertebra, Percutaneous Endoscopic Approach",0,0QB,tables
0QB10ZX,"Excision of Sacrum, Open Approach (Diagnostic)",0,0QB,tables
0QB10ZZ,"Excision of Sacrum, Open Approach",0,0QB,tables
0QB13ZX,"Excision of Sacrum, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB13ZZ,"Excision of Sacrum, Percutaneous Approach",0,0QB,tables
0QB14ZX,"Excision of Sacrum, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB14ZZ,"Excision of Sacrum, Percutaneous Endoscopic Approach",0,0QB,tables
0QB20ZX,"Excision of Pelvic Bone, Right, Open Approach (Diagnostic)",0,0QB,tables
0QB20ZZ,"Excision of Pelvic Bone, Right, Open Approach",0,0QB,tables
0QB23ZX,"Excision of Pelvic Bone, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB23ZZ,"Excision of Pelvic Bone, Right, Percutaneous Approach",0,0QB,tables
0QB24ZX,"Excision of Pelvic Bone, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB24ZZ,"Excision of Pelvic Bone, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QB30ZX,"Excision of Pelvic Bone, Left, Open Approach (Diagnostic)",0,0QB,tables
0QB30ZZ,"Excision of Pelvic Bone, Left, Open Approach",0,0QB,tables
0QB33ZX,"Excision of Pelvic Bone, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB33ZZ,"Excision of Pelvic Bone, Left, Percutaneous Approach",0,0QB,tables
0QB34ZX,"Excision of Pelvic Bone, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB34ZZ,"Excision of Pelvic Bone, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QB40ZX,"Excision of Acetabulum, Right, Open Approach (Diagnostic)",0,0QB,tables
0QB40ZZ,"Excision of Acetabulum, Right, Open Approach",0,0QB,tables
0QB43ZX,"Excision of Acetabulum, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB43ZZ,"Excision of Acetabulum, Right, Percutaneous Approach",0,0QB,tables
0QB44ZX,"Excision of Acetabulum, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB44ZZ,"Excision of Acetabulum, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QB50ZX,"Excision of Acetabulum, Left, Open Approach (Diagnostic)",0,0QB,tables
0QB50ZZ,"Excision of Acetabulum, Left, Open Approach",0,0QB,tables
0QB53ZX,"Excision of Acetabulum, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB53ZZ,"Excision of Acetabulum, Left, Percutaneous Approach",0,0QB,tables
0QB54ZX,"Excision of Acetabulum, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB54ZZ,"Excision of Acetabulum, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QB60ZX,"Excision of Upper Femur, Right, Open Approach (Diagnostic)",0,0QB,tables
0QB60ZZ,"Excision of Upper Femur, Right, Open Approach",0,0QB,tables
0QB63ZX,"Excision of Upper Femur, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB63ZZ,"Excision of Upper Femur, Right, Percutaneous Approach",0,0QB,tables
0QB64ZX,"Excision of Upper Femur, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB64ZZ,"Excision of Upper Femur, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QB70ZX,"Excision of Upper Femur, Left, Open Approach (Diagnostic)",0,0QB,tables
0QB70ZZ,"Excision of Upper Femur, Left, Open Approach",0,0QB,tables
0QB73ZX,"Excision of Upper Femur, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB73ZZ,"Excision of Upper Femur, Left, Percutaneous Approach",0,0QB,tables
0QB74ZX,"Excision of Upper Femur, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB74ZZ,"Excision of Upper Femur, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QB80ZX,"Excision of Femoral Shaft, Right, Open Approach (Diagnostic)",0,0QB,tables
0QB80ZZ,"Excision of Femoral Shaft, Right, Open Approach",0,0QB,tables
0QB83ZX,"Excision of Femoral Shaft, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB83ZZ,"Excision of Femoral Shaft, Right, Percutaneous Approach",0,0QB,tables
0QB84ZX,"Excision of Femoral Shaft, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB84ZZ,"Excision of Femoral Shaft, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QB90ZX,"Excision of Femoral Shaft, Left, Open Approach (Diagnostic)",0,0QB,tables
0QB90ZZ,"Excision of Femoral Shaft, Left, Open Approach",0,0QB,tables
0QB93ZX,"Excision of Femoral Shaft, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QB93ZZ,"Excision of Femoral Shaft, Left, Percutaneous Approach",0,0QB,tables
0QB94ZX,"Excision of Femoral Shaft, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QB94ZZ,"Excision of Femoral Shaft, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBB0ZX,"Excision of Lower Femur, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBB0ZZ,"Excision of Lower Femur, Right, Open Approach",0,0QB,tables
0QBB3ZX,"Excision of Lower Femur, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBB3ZZ,"Excision of Lower Femur, Right, Percutaneous Approach",0,0QB,tables
0QBB4ZX,"Excision of Lower Femur, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBB4ZZ,"Excision of Lower Femur, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBC0ZX,"Excision of Lower Femur, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBC0ZZ,"Excision of Lower Femur, Left, Open Approach",0,0QB,tables
0QBC3ZX,"Excision of Lower Femur, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBC3ZZ,"Excision of Lower Femur, Left, Percutaneous Approach",0,0QB,tables
0QBC4ZX,"Excision of Lower Femur, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBC4ZZ,"Excision of Lower Femur, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBD0ZX,"Excision of Patella, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBD0ZZ,"Excision of Patella, Right, Open Approach",0,0QB,tables
0QBD3ZX,"Excision of Patella, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBD3ZZ,"Excision of Patella, Right, Percutaneous Approach",0,0QB,tables
0QBD4ZX,"Excision of Patella, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBD4ZZ,"Excision of Patella, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBF0ZX,"Excision of Patella, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBF0ZZ,"Excision of Patella, Left, Open Approach",0,0QB,tables
0QBF3ZX,"Excision of Patella, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBF3ZZ,"Excision of Patella, Left, Percutaneous Approach",0,0QB,tables
0QBF4ZX,"Excision of Patella, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBF4ZZ,"Excision of Patella, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBG0ZX,"Excision of Tibia, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBG0ZZ,"Excision of Tibia, Right, Open Approach",0,0QB,tables
0QBG3ZX,"Excision of Tibia, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBG3ZZ,"Excision of Tibia, Right, Percutaneous Approach",0,0QB,tables
0QBG4ZX,"Excision of Tibia, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBG4ZZ,"Excision of Tibia, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBH0ZX,"Excision of Tibia, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBH0ZZ,"Excision of Tibia, Left, Open Approach",0,0QB,tables
0QBH3ZX,"Excision of Tibia, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBH3ZZ,"Excision of Tibia, Left, Percutaneous Approach",0,0QB,tables
0QBH4ZX,"Excision of Tibia, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBH4ZZ,"Excision of Tibia, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBJ0ZX,"Excision of Fibula, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBJ0ZZ,"Excision of Fibula, Right, Open Approach",0,0QB,tables
0QBJ3ZX,"Excision of Fibula, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBJ3ZZ,"Excision of Fibula, Right, Percutaneous Approach",0,0QB,tables
0QBJ4ZX,"Excision of Fibula, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBJ4ZZ,"Excision of Fibula, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBK0ZX,"Excision of Fibula, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBK0ZZ,"Excision of Fibula, Left, Open Approach",0,0QB,tables
0QBK3ZX,"Excision of Fibula, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBK3ZZ,"Excision of Fibula, Left, Percutaneous Approach",0,0QB,tables
0QBK4ZX,"Excision of Fibula, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBK4ZZ,"Excision of Fibula, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBL0ZX,"Excision of Tarsal, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBL0ZZ,"Excision of Tarsal, Right, Open Approach",0,0QB,tables
0QBL3ZX,"Excision of Tarsal, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBL3ZZ,"Excision of Tarsal, Right, Percutaneous Approach",0,0QB,tables
0QBL4ZX,"Excision of Tarsal, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBL4ZZ,"Excision of Tarsal, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBM0ZX,"Excision of Tarsal, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBM0ZZ,"Excision of Tarsal, Left, Open Approach",0,0QB,tables
0QBM3ZX,"Excision of Tarsal, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBM3ZZ,"Excision of Tarsal, Left, Percutaneous Approach",0,0QB,tables
0QBM4ZX,"Excision of Tarsal, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBM4ZZ,"Excision of Tarsal, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBQ0ZX,"Excision of Toe Phalanx, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBQ0ZZ,"Excision of Toe Phalanx, Right, Open Approach",0,0QB,tables
0QBQ3ZX,"Excision of Toe Phalanx, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBQ3ZZ,"Excision of Toe Phalanx, Right, Percutaneous Approach",0,0QB,tables
0QBQ4ZX,"Excision of Toe Phalanx, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBQ4ZZ,"Excision of Toe Phalanx, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBR0ZX,"Excision of Toe Phalanx, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBR0ZZ,"Excision of Toe Phalanx, Left, Open Approach",0,0QB,tables
0QBR3ZX,"Excision of Toe Phalanx, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBR3ZZ,"Excision of Toe Phalanx, Left, Percutaneous Approach",0,0QB,tables
0QBR4ZX,"Excision of Toe Phalanx, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBR4ZZ,"Excision of Toe Phalanx, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QBS0ZX,"Excision of Coccyx, Open Approach (Diagnostic)",0,0QB,tables
0QBS0ZZ,"Excision of Coccyx, Open Approach",0,0QB,tables
0QBS3ZX,"Excision of Coccyx, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBS3ZZ,"Excision of Coccyx, Percutaneous Approach",0,0QB,tables
0QBS4ZX,"Excision of Coccyx, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBS4ZZ,"Excision of Coccyx, Percutaneous Endoscopic Approach",0,0QB,tables
0QBN0Z2,"Excision of Metatarsal, Right, Open Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBN0ZX,"Excision of Metatarsal, Right, Open Approach (Diagnostic)",0,0QB,tables
0QBN0ZZ,"Excision of Metatarsal, Right, Open Approach",0,0QB,tables
0QBN3Z2,"Excision of Metatarsal, Right, Percutaneous Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBN3ZX,"Excision of Metatarsal, Right, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBN3ZZ,"Excision of Metatarsal, Right, Percutaneous Approach",0,0QB,tables
0QBN4Z2,"Excision of Metatarsal, Right, Percutaneous Endoscopic Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBN4ZX,"Excision of Metatarsal, Right, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBN4ZZ,"Excision of Metatarsal, Right, Percutaneous Endoscopic Approach",0,0QB,tables
0QBP0Z2,"Excision of Metatarsal, Left, Open Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBP0ZX,"Excision of Metatarsal, Left, Open Approach (Diagnostic)",0,0QB,tables
0QBP0ZZ,"Excision of Metatarsal, Left, Open Approach",0,0QB,tables
0QBP3Z2,"Excision of Metatarsal, Left, Percutaneous Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBP3ZX,"Excision of Metatarsal, Left, Percutaneous Approach (Diagnostic)",0,0QB,tables
0QBP3ZZ,"Excision of Metatarsal, Left, Percutaneous Approach",0,0QB,tables
0QBP4Z2,"Excision of Metatarsal, Left, Percutaneous Endoscopic Approach (Sesamoid Bone(s) 1st Toe)",0,0QB,tables
0QBP4ZX,"Excision of Metatarsal, Left, Percutaneous Endoscopic Approach (Diagnostic)",0,0QB,tables
0QBP4ZZ,"Excision of Metatarsal, Left, Percutaneous Endoscopic Approach",0,0QB,tables
0QC00ZZ,"Extirpation of Lumbar Vertebra, Open Approach",0,0QC,tables
0QC03ZZ,"Extirpation of Lumbar Vertebra, Percutaneous Approach",0,0QC,tables
0QC04ZZ,"Extirpation of Lumbar Vertebra, Percutaneous Endoscopic Approach",0,0QC,tables
0QC10ZZ,"Extirpation of Sacrum, Open Approach",0,0QC,tables
0QC13ZZ,"Extirpation of Sacrum, Percutaneous Approach",0,0QC,tables
0QC14ZZ,"Extirpation of Sacrum, Percutaneous Endoscopic Approach",0,0QC,tables
0QC20ZZ,"Extirpation of Pelvic Bone, Right, Open Approach",0,0QC,tables
0QC23ZZ,"Extirpation of Pelvic Bone, Right, Percutaneous Approach",0,0QC,tables
0QC24ZZ,"Extirpation of Pelvic Bone, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QC30ZZ,"Extirpation of Pelvic Bone, Left, Open Approach",0,0QC,tables
0QC33ZZ,"Extirpation of Pelvic Bone, Left, Percutaneous Approach",0,0QC,tables
0QC34ZZ,"Extirpation of Pelvic Bone, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QC40ZZ,"Extirpation of Acetabulum, Right, Open Approach",0,0QC,tables
0QC43ZZ,"Extirpation of Acetabulum, Right, Percutaneous Approach",0,0QC,tables
0QC44ZZ,"Extirpation of Acetabulum, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QC50ZZ,"Extirpation of Acetabulum, Left, Open Approach",0,0QC,tables
0QC53ZZ,"Extirpation of Acetabulum, Left, Percutaneous Approach",0,0QC,tables
0QC54ZZ,"Extirpation of Acetabulum, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QC60ZZ,"Extirpation of Upper Femur, Right, Open Approach",0,0QC,tables
0QC63ZZ,"Extirpation of Upper Femur, Right, Percutaneous Approach",0,0QC,tables
0QC64ZZ,"Extirpation of Upper Femur, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QC70ZZ,"Extirpation of Upper Femur, Left, Open Approach",0,0QC,tables
0QC73ZZ,"Extirpation of Upper Femur, Left, Percutaneous Approach",0,0QC,tables
0QC74ZZ,"Extirpation of Upper Femur, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QC80ZZ,"Extirpation of Femoral Shaft, Right, Open Approach",0,0QC,tables
0QC83ZZ,"Extirpation of Femoral Shaft, Right, Percutaneous Approach",0,0QC,tables
0QC84ZZ,"Extirpation of Femoral Shaft, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QC90ZZ,"Extirpation of Femoral Shaft, Left, Open Approach",0,0QC,tables
0QC93ZZ,"Extirpation of Femoral Shaft, Left, Percutaneous Approach",0,0QC,tables
0QC94ZZ,"Extirpation of Femoral Shaft, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCB0ZZ,"Extirpation of Lower Femur, Right, Open Approach",0,0QC,tables
0QCB3ZZ,"Extirpation of Lower Femur, Right, Percutaneous Approach",0,0QC,tables
0QCB4ZZ,"Extirpation of Lower Femur, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCC0ZZ,"Extirpation of Lower Femur, Left, Open Approach",0,0QC,tables
0QCC3ZZ,"Extirpation of Lower Femur, Left, Percutaneous Approach",0,0QC,tables
0QCC4ZZ,"Extirpation of Lower Femur, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCD0ZZ,"Extirpation of Patella, Right, Open Approach",0,0QC,tables
0QCD3ZZ,"Extirpation of Patella, Right, Percutaneous Approach",0,0QC,tables
0QCD4ZZ,"Extirpation of Patella, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCF0ZZ,"Extirpation of Patella, Left, Open Approach",0,0QC,tables
0QCF3ZZ,"Extirpation of Patella, Left, Percutaneous Approach",0,0QC,tables
0QCF4ZZ,"Extirpation of Patella, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCG0ZZ,"Extirpation of Tibia, Right, Open Approach",0,0QC,tables
0QCG3ZZ,"Extirpation of Tibia, Right, Percutaneous Approach",0,0QC,tables
0QCG4ZZ,"Extirpation of Tibia, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCH0ZZ,"Extirpation of Tibia, Left, Open Approach",0,0QC,tables
0QCH3ZZ,"Extirpation of Tibia, Left, Percutaneous Approach",0,0QC,tables
0QCH4ZZ,"Extirpation of Tibia, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCJ0ZZ,"Extirpation of Fibula, Right, Open Approach",0,0QC,tables
0QCJ3ZZ,"Extirpation of Fibula, Right, Percutaneous Approach",0,0QC,tables
0QCJ4ZZ,"Extirpation of Fibula, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCK0ZZ,"Extirpation of Fibula, Left, Open Approach",0,0QC,tables
0QCK3ZZ,"Extirpation of Fibula, Left, Percutaneous Approach",0,0QC,tables
0QCK4ZZ,"Extirpation of Fibula, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCL0ZZ,"Extirpation of Tarsal, Right, Open Approach",0,0QC,tables
0QCL3ZZ,"Extirpation of Tarsal, Right, Percutaneous Approach",0,0QC,tables
0QCL4ZZ,"Extirpation of Tarsal, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCM0ZZ,"Extirpation of Tarsal, Left, Open Approach",0,0QC,tables
0QCM3ZZ,"Extirpation of Tarsal, Left, Percutaneous Approach",0,0QC,tables
0QCM4ZZ,"Extirpation of Tarsal, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCN0ZZ,"Extirpation of Metatarsal, Right, Open Approach",0,0QC,tables
0QCN3ZZ,"Extirpation of Metatarsal, Right, Percutaneous Approach",0,0QC,tables
0QCN4ZZ,"Extirpation of Metatarsal, Right, Percutaneous Endoscopic Approach",0,0QC,tables
0QCP0ZZ,"Extirpation of Metatarsal, Left, Open Approach",0,0QC,tables
0QCP3ZZ,"Extirpation of Metatarsal, Left, Percutaneous Approach",0,0QC,tables
0QCP4ZZ,"Extirpation of Metatarsal, Left, Percutaneous Endoscopic Approach",0,0QC,tables
0QCQ0ZZ,"Extirpation of Toe Phalanx, Right, Open Approach",0,0QC,tables
